TimeStamp,BYA_PLC_GE3010C_ExhaustTemp_LB,BYA_PLC_TT3201_PV,CLUSTER,OVER_BY,HEALTH
2024-02-02 23:00:00+07:00,855.78,116.14,1,0,100
2024-02-03 00:00:00+07:00,856,114.63,1,0,100
2024-02-03 01:00:00+07:00,857.37,115.46,1,0.01,99.86
2024-02-03 02:00:00+07:00,857.06,118.17,1,0,100
2024-02-03 03:00:00+07:00,855.66,118.61,1,0,100
2024-02-03 04:00:00+07:00,856.46,116.16,1,0,100
2024-02-03 05:00:00+07:00,856.38,114.34,1,0,100
2024-02-03 06:00:00+07:00,854.87,115.79,1,0,100
2024-02-03 07:00:00+07:00,856.16,116.09,1,0,100
2024-02-03 08:00:00+07:00,856.69,117.74,1,0,100
2024-02-03 09:00:00+07:00,856.41,118.5,1,0,100
2024-02-03 10:00:00+07:00,859.17,118.68,1,0.1,98.58
2024-02-03 11:00:00+07:00,861.09,118.76,1,0.31,95.67
2024-02-03 12:00:00+07:00,858.2,119.61,1,0,100
2024-02-03 13:00:00+07:00,857.83,119.55,1,0,100
2024-02-03 14:00:00+07:00,857.17,119.24,1,0,100
2024-02-03 15:00:00+07:00,855.19,119.44,1,0,100
2024-02-03 16:00:00+07:00,853.8,119.83,1,0,100
2024-02-03 17:00:00+07:00,854.1,119.07,1,0,100
2024-02-03 18:00:00+07:00,854.04,117.34,1,0,100
2024-02-03 19:00:00+07:00,852.58,116.33,1,0,100
2024-02-03 21:00:00+07:00,854.18,116.3,1,0,100
2024-02-03 22:00:00+07:00,853.6,115.78,1,0,100
2024-02-03 23:00:00+07:00,854.37,115.92,1,0,100
2024-02-04 00:00:00+07:00,852.77,116.18,1,0,100
2024-02-04 01:00:00+07:00,852.73,113.1,1,0,100
2024-02-04 02:00:00+07:00,852.39,112.25,1,0,100
2024-02-04 03:00:00+07:00,854.62,112.94,1,0,100
2024-02-04 04:00:00+07:00,852.84,113.18,1,0,100
2024-02-04 05:00:00+07:00,852.01,113.67,1,0,100
2024-02-04 06:00:00+07:00,852.91,113.27,1,0,100
2024-02-04 07:00:00+07:00,853.09,115.4,1,0,100
2024-02-04 08:00:00+07:00,853.83,114.3,1,0,100
2024-02-04 09:00:00+07:00,853.69,117.25,1,0,100
2024-02-04 10:00:00+07:00,853.13,121.01,1,0,100
2024-02-04 11:00:00+07:00,851.66,121.74,1,0,100
2024-02-04 12:00:00+07:00,853.29,121.6,1,0,100
2024-02-04 13:00:00+07:00,855.41,121.45,1,0,100
2024-02-04 14:00:00+07:00,857.24,120.56,1,0,100
2024-02-04 15:00:00+07:00,858.12,119.72,1,0,100
2024-02-04 17:00:00+07:00,857.79,119.08,1,0,100
2024-02-04 18:00:00+07:00,855.51,116.83,1,0,100
2024-02-04 19:00:00+07:00,851.95,115.48,1,0,100
2024-02-04 20:00:00+07:00,851.07,114.85,1,0,100
2024-02-04 21:00:00+07:00,848.96,114.12,1,0,100
2024-02-04 22:00:00+07:00,848.64,112.47,1,0,100
2024-02-04 23:00:00+07:00,850.87,110.68,1,0,100
2024-02-05 00:00:00+07:00,852.05,111.73,1,0,100
2024-02-05 01:00:00+07:00,850.64,113.42,1,0,100
2024-02-05 02:00:00+07:00,851.14,111.32,1,0,100
2024-02-05 03:00:00+07:00,850.98,112.22,1,0,100
2024-02-05 04:00:00+07:00,850.87,112.46,1,0,100
2024-02-05 05:00:00+07:00,848.87,111.85,1,0,100
2024-02-05 06:00:00+07:00,849.06,111.98,1,0,100
2024-02-05 07:00:00+07:00,849.82,113.48,1,0,100
2024-02-05 08:00:00+07:00,852.43,115.29,1,0,100
2024-02-05 09:00:00+07:00,853.36,113.84,1,0,100
2024-02-05 10:00:00+07:00,855.44,114.75,1,0,100
2024-02-05 11:00:00+07:00,852.13,116.77,1,0,100
2024-02-05 12:00:00+07:00,850.16,118.62,1,0,100
2024-02-05 13:00:00+07:00,851.53,120.12,1,0,100
2024-02-05 14:00:00+07:00,853.95,120.29,1,0,100
2024-02-05 15:00:00+07:00,853.53,119.94,1,0,100
2024-02-05 16:00:00+07:00,853.4,120.25,1,0,100
2024-02-05 17:00:00+07:00,852.43,119.77,1,0,100
2024-02-05 18:00:00+07:00,852.6,118.96,1,0,100
2024-02-05 19:00:00+07:00,852.73,116.36,1,0,100
2024-02-05 20:00:00+07:00,854.72,114.74,1,0,100
2024-02-05 21:00:00+07:00,853.09,113.28,1,0,100
2024-02-05 22:00:00+07:00,851.61,109.92,1,0,100
2024-02-05 23:00:00+07:00,850.51,108.15,1,0,100
2024-02-06 00:00:00+07:00,849.55,103.69,1,0.08,98.86
2024-02-06 01:00:00+07:00,849.73,102.46,1,0.21,97.04
2024-02-06 02:00:00+07:00,849.63,104.39,1,0.02,99.71
2024-02-06 03:00:00+07:00,849.86,106.29,1,0,100
2024-02-06 04:00:00+07:00,849.84,107,1,0,100
2024-02-06 05:00:00+07:00,847.36,113.27,1,0,100
2024-02-06 06:00:00+07:00,850.1,112.9,1,0,100
2024-02-06 07:00:00+07:00,850.95,111.82,1,0,100
2024-02-06 08:00:00+07:00,853.95,115.52,1,0,100
2024-02-06 09:00:00+07:00,854.77,117.4,1,0,100
2024-02-06 11:00:00+07:00,853.59,118.32,1,0,100
2024-02-06 13:00:00+07:00,849.31,120.49,1,0,100
2024-02-06 14:00:00+07:00,848.77,120.14,1,0,100
2024-02-06 16:00:00+07:00,850.91,117.91,1,0,100
2024-02-06 17:00:00+07:00,851.02,116.81,1,0,100
2024-02-06 18:00:00+07:00,851.2,117.34,1,0,100
2024-02-06 19:00:00+07:00,852.77,117.64,1,0,100
2024-02-06 20:00:00+07:00,855.21,117.74,1,0,100
2024-02-06 21:00:00+07:00,855.35,117.3,1,0,100
2024-02-06 22:00:00+07:00,854.15,112.86,1,0,100
2024-02-06 23:00:00+07:00,851.09,110.91,1,0,100
2024-02-07 00:00:00+07:00,851.8,111.12,1,0,100
2024-02-07 01:00:00+07:00,851.4,108.4,1,0,100
2024-02-07 02:00:00+07:00,850.88,107.83,1,0,100
2024-02-07 03:00:00+07:00,851.85,108.55,1,0,100
2024-02-07 04:00:00+07:00,854.16,115.22,1,0,100
2024-02-07 05:00:00+07:00,852.87,114.61,1,0,100
2024-02-07 06:00:00+07:00,853.74,114.71,1,0,100
2024-02-07 07:00:00+07:00,851.18,114.51,1,0,100
2024-02-07 08:00:00+07:00,854.34,116,1,0,100
2024-02-07 10:00:00+07:00,855,118.1,1,0,100
2024-02-07 11:00:00+07:00,857.74,109.33,1,0.38,94.72
2024-02-07 12:00:00+07:00,859.39,104.5,1,1,86.69
2024-02-07 13:00:00+07:00,859.26,103.98,1,1.04,86.19
2024-02-07 14:00:00+07:00,859.92,103.89,1,1.14,84.97
2024-02-07 16:00:00+07:00,856.39,117.65,1,0,100
2024-02-07 18:00:00+07:00,855.26,118.06,1,0,100
2024-02-07 19:00:00+07:00,857.09,117.16,1,0,100
2024-02-07 20:00:00+07:00,857.42,115.15,1,0.03,99.57
2024-02-07 22:00:00+07:00,855.71,113.3,1,0,100
2024-02-07 23:00:00+07:00,853.99,109.37,1,0,100
2024-02-08 00:00:00+07:00,853.15,108.83,1,0,100
2024-02-08 01:00:00+07:00,852.75,110.43,1,0,100
2024-02-08 02:00:00+07:00,850.53,110.1,1,0,100
2024-02-08 03:00:00+07:00,848.59,110.03,1,0,100
2024-02-08 04:00:00+07:00,849.73,110.15,1,0,100
2024-02-08 05:00:00+07:00,850.13,110.76,1,0,100
2024-02-08 06:00:00+07:00,849.79,111.37,1,0,100
2024-02-08 07:00:00+07:00,849.69,112.02,1,0,100
2024-02-08 08:00:00+07:00,849.61,113.86,1,0,100
2024-02-08 09:00:00+07:00,851.04,114.52,1,0,100
2024-02-08 11:00:00+07:00,852.9,114.74,1,0,100
2024-02-08 12:00:00+07:00,853.03,114.73,1,0,100
2024-02-08 13:00:00+07:00,854.4,114.43,1,0,100
2024-02-08 14:00:00+07:00,857.47,114.56,1,0.05,99.29
2024-02-08 15:00:00+07:00,859.23,115.11,1,0.22,96.91
2024-02-08 16:00:00+07:00,858.3,115.35,1,0.11,98.44
2024-02-08 17:00:00+07:00,859.58,114.63,1,0.27,96.22
2024-02-08 18:00:00+07:00,856.75,112.99,1,0.05,99.29
2024-02-08 19:00:00+07:00,855.08,109.72,1,0.08,98.86
2024-02-08 20:00:00+07:00,856.25,111.07,1,0.11,98.44
2024-02-08 21:00:00+07:00,856.13,109.66,1,0.19,97.32
2024-02-08 22:00:00+07:00,857.04,108.35,1,0.38,94.72
2024-02-08 23:00:00+07:00,857.08,107.91,1,0.42,94.18
2024-02-09 00:00:00+07:00,857.88,106.78,1,0.6,91.79
2024-02-09 01:00:00+07:00,854.41,104.31,1,0.46,93.64
2024-02-09 02:00:00+07:00,858.28,103.98,1,0.92,87.68
2024-02-09 03:00:00+07:00,856.32,105.53,1,0.54,92.58
2024-02-09 04:00:00+07:00,856.99,109.64,1,0.28,96.08
2024-02-09 05:00:00+07:00,855.93,109.33,1,0.19,97.32
2024-02-09 06:00:00+07:00,855.31,106,1,0.39,94.58
2024-02-09 07:00:00+07:00,857.92,104.99,1,0.78,89.46
2024-02-09 08:00:00+07:00,860.29,103.43,1,1.24,83.77
2024-02-09 09:00:00+07:00,862.04,106.54,1,1.14,84.97
2024-02-09 10:00:00+07:00,864.11,111.61,1,1.01,86.56
2024-02-09 11:00:00+07:00,864.98,112.35,1,1.08,85.7
2024-02-09 12:00:00+07:00,866.26,113.75,1,1.17,84.61
2024-02-09 13:00:00+07:00,866.81,113.32,1,1.28,83.29
2024-02-09 14:00:00+07:00,865.49,105.97,1,1.7,78.44
2024-02-09 15:00:00+07:00,868.08,104.35,1,2.3,72
2024-02-09 16:00:00+07:00,867.32,104.52,1,2.15,73.55
2024-02-09 17:00:00+07:00,864.83,105.46,1,1.65,79
2024-02-09 18:00:00+07:00,859.36,106.01,1,0.85,88.57
2024-02-09 19:00:00+07:00,859.59,104.98,1,0.98,86.94
2024-02-09 20:00:00+07:00,860.63,104.94,1,1.12,85.21
2024-02-09 21:00:00+07:00,858.49,101.93,1,1.18,84.49
2024-02-09 22:00:00+07:00,856.74,101.66,1,1,86.69
2024-02-09 23:00:00+07:00,856.11,98.53,1,1.32,82.81
2024-02-10 00:00:00+07:00,856.94,99.93,1,1.24,83.77
2024-02-10 01:00:00+07:00,858.13,101.04,1,1.24,83.77
2024-02-10 02:00:00+07:00,857.17,103.48,1,0.84,88.69
2024-02-10 03:00:00+07:00,857.86,105.46,1,0.72,90.23
2024-02-10 04:00:00+07:00,859.37,104.57,1,1,86.69
2024-02-10 05:00:00+07:00,859.42,103.02,1,1.17,84.61
2024-02-10 06:00:00+07:00,858.48,102.07,1,1.16,84.73
2024-02-10 07:00:00+07:00,859.61,104.24,1,1.06,85.95
2024-02-10 08:00:00+07:00,859.36,107.74,1,0.69,90.61
2024-02-10 09:00:00+07:00,861.38,109.98,1,0.76,89.71
2024-02-10 10:00:00+07:00,852.78,101.82,1,0.55,92.44
2024-02-10 11:00:00+07:00,860.59,98.71,1,1.88,76.45
2024-02-10 12:00:00+07:00,864.15,96.59,1,2.74,67.61
2024-02-10 13:00:00+07:00,862.8,97.71,1,2.35,71.48
2024-02-10 14:00:00+07:00,864.36,98.82,1,2.43,70.67
2024-02-10 15:00:00+07:00,862.7,100.08,1,1.99,75.26
2024-02-10 16:00:00+07:00,859.24,100.15,1,1.5,80.71
2024-02-10 17:00:00+07:00,857.96,101.02,1,1.22,84.01
2024-02-10 18:00:00+07:00,856.41,103.91,1,0.71,90.35
2024-02-10 19:00:00+07:00,856.37,105.21,1,0.58,92.05
2024-02-10 20:00:00+07:00,856.79,107.1,1,0.45,93.77
2024-02-10 21:00:00+07:00,858.36,111.02,1,0.33,95.4
2024-02-10 22:00:00+07:00,857.71,111.26,1,0.25,96.49
2024-02-10 23:00:00+07:00,858.34,111.45,1,0.3,95.8
2024-02-11 00:00:00+07:00,858.98,113.43,1,0.26,96.35
2024-02-11 01:00:00+07:00,856.9,102.95,1,0.87,88.31
2024-02-11 02:00:00+07:00,859.99,92.65,1,2.76,67.42
2024-02-11 03:00:00+07:00,861.94,92.67,1,3.05,64.68
2024-02-11 04:00:00+07:00,858.88,97.17,1,1.87,76.56
2024-02-11 05:00:00+07:00,844.2,85.03,1,2.38,71.18
2024-02-11 06:00:00+07:00,844.52,86.23,1,2.17,73.34
2024-02-11 07:00:00+07:00,848.08,88.41,1,2.08,74.29
2024-02-11 08:00:00+07:00,850.26,88.88,1,2.21,72.93
2024-02-11 09:00:00+07:00,853.58,89.34,1,2.5,69.97
2024-02-11 10:00:00+07:00,849.58,89.15,1,2.09,74.19
2024-02-11 11:00:00+07:00,849.82,90.72,1,1.84,76.89
2024-02-11 12:00:00+07:00,852.14,92.21,1,1.83,77
2024-02-11 14:00:00+07:00,861.2,91.49,1,3.16,63.67
2024-02-11 16:00:00+07:00,861.11,94.57,1,2.6,68.97
2024-02-11 18:00:00+07:00,848.67,101.8,1,0.19,97.32
2024-02-11 19:00:00+07:00,846.18,95.97,1,0.7,90.48
2024-02-11 20:00:00+07:00,851.18,105.14,1,0.08,98.86
2024-02-11 21:00:00+07:00,851.33,107.92,1,0,100
2024-02-11 22:00:00+07:00,855.48,114.8,1,0,100
2024-02-11 23:00:00+07:00,846.75,106.76,1,0,100
2024-02-12 00:00:00+07:00,847.25,100.16,1,0.26,96.35
2024-02-12 01:00:00+07:00,846.47,99.83,1,0.24,96.63
2024-02-12 02:00:00+07:00,846.01,96.24,1,0.65,91.13
2024-02-12 03:00:00+07:00,846.29,95.66,1,0.75,89.84
2024-02-12 04:00:00+07:00,847.42,91.86,1,1.42,81.64
2024-02-12 06:00:00+07:00,844.23,89.35,1,1.57,79.91
2024-02-12 09:00:00+07:00,854.59,90.8,1,2.36,71.38
2024-02-12 11:00:00+07:00,854.3,91.57,1,2.19,73.14
2024-02-12 12:00:00+07:00,850.65,91.26,1,1.83,77
2024-02-12 13:00:00+07:00,846.4,91.59,1,1.37,82.22
2024-02-12 16:00:00+07:00,851.44,100.56,1,0.57,92.18
2024-02-12 17:00:00+07:00,843.49,99.45,1,0.1,98.58
2024-02-12 18:00:00+07:00,845.64,103.66,1,0,100
2024-02-12 19:00:00+07:00,850.83,111.18,1,0,100
2024-02-12 20:00:00+07:00,852.08,113.51,1,0,100
2024-02-12 21:00:00+07:00,851.96,112,1,0,100
2024-02-12 22:00:00+07:00,852.7,113.27,1,0,100
2024-02-12 23:00:00+07:00,844.95,109.81,1,0,100
2024-02-13 00:00:00+07:00,843.46,106.53,1,0,100
2024-02-13 01:00:00+07:00,843.4,103.86,1,0,100
2024-02-13 02:00:00+07:00,842.34,102.93,1,0,100
2024-02-13 03:00:00+07:00,840.99,102.95,1,0,100
2024-02-13 04:00:00+07:00,845.53,107.33,1,0,100
2024-02-13 05:00:00+07:00,849.55,108.12,1,0,100
2024-02-13 06:00:00+07:00,853.58,99.14,1,0.96,87.18
2024-02-13 07:00:00+07:00,852.01,98.04,1,0.94,87.43
2024-02-13 08:00:00+07:00,841.97,95.66,1,0.47,93.51
2024-02-13 09:00:00+07:00,843.42,93.96,1,0.79,89.33
2024-02-13 10:00:00+07:00,843.01,95.1,1,0.6,91.79
2024-02-13 11:00:00+07:00,844.79,97.3,1,0.43,94.04
2024-02-13 12:00:00+07:00,847.32,101.22,1,0.15,97.88
2024-02-13 13:00:00+07:00,856.82,105.88,1,0.56,92.31
2024-02-13 14:00:00+07:00,856.38,107.67,1,0.36,94.99
2024-02-13 15:00:00+07:00,853.56,108.58,1,0.01,99.86
2024-02-13 17:00:00+07:00,857.93,110.17,1,0.34,95.26
2024-02-13 18:00:00+07:00,856.24,113.22,1,0,100
2024-02-13 19:00:00+07:00,857.44,116.68,1,0,100
2024-02-13 20:00:00+07:00,852.15,117.27,1,0,100
2024-02-13 21:00:00+07:00,850.19,117.54,1,0,100
2024-02-13 22:00:00+07:00,850.03,116.14,1,0,100
2024-02-13 23:00:00+07:00,849,112.24,1,0,100
2024-02-14 00:00:00+07:00,844.31,108,1,0,100
2024-02-14 01:00:00+07:00,851.56,113.66,1,0,100
2024-02-14 02:00:00+07:00,853.84,113.06,1,0,100
2024-02-14 03:00:00+07:00,853.22,114.35,1,0,100
2024-02-14 04:00:00+07:00,854.74,113.86,1,0,100
2024-02-14 05:00:00+07:00,852.28,115.89,1,0,100
2024-02-14 06:00:00+07:00,851.53,111.66,1,0,100
2024-02-14 07:00:00+07:00,853.35,110.85,1,0,100
2024-02-14 08:00:00+07:00,854,107.7,1,0.12,98.3
2024-02-14 09:00:00+07:00,852.74,105.77,1,0.16,97.74
2024-02-14 11:00:00+07:00,854,105.01,1,0.35,95.12
2024-02-14 12:00:00+07:00,856.21,105.14,1,0.57,92.18
2024-02-14 16:00:00+07:00,857.41,104.67,1,0.75,89.84
2024-02-14 17:00:00+07:00,857.64,104.32,1,0.81,89.07
2024-02-14 18:00:00+07:00,854.61,107,1,0.23,96.77
2024-02-14 19:00:00+07:00,855.23,112.45,1,0,100
2024-02-14 20:00:00+07:00,848.46,116.7,1,0,100
2024-02-14 21:00:00+07:00,850.69,115.85,1,0,100
2024-02-14 22:00:00+07:00,847.97,113.23,1,0,100
2024-02-14 23:00:00+07:00,849.08,111.37,1,0,100
2024-02-15 00:00:00+07:00,848.9,109.63,1,0,100
2024-02-15 01:00:00+07:00,850.13,108.48,1,0,100
2024-02-15 02:00:00+07:00,850.96,107.85,1,0,100
2024-02-15 03:00:00+07:00,850.61,109.86,1,0,100
2024-02-15 04:00:00+07:00,852.94,114.96,1,0,100
2024-02-15 05:00:00+07:00,853.3,117.4,1,0,100
2024-02-15 06:00:00+07:00,853.68,116.23,1,0,100
2024-02-15 07:00:00+07:00,852.24,113.23,1,0,100
2024-02-15 08:00:00+07:00,850.71,116.58,1,0,100
2024-02-15 11:00:00+07:00,853.43,112.02,1,0,100
2024-02-15 12:00:00+07:00,853.89,113.02,1,0,100
2024-02-15 13:00:00+07:00,859.43,110.33,1,0.5,93.11
2024-02-15 19:00:00+07:00,844.08,102.21,1,0,100
2024-02-15 22:00:00+07:00,842.52,102.4,1,0,100
2024-02-15 23:00:00+07:00,844.51,102.25,1,0,100
2024-02-16 13:00:00+07:00,104.17,89.72,1,1263.42,0
2024-02-20 07:00:00+07:00,88.35,82.66,1,1312.07,0
2024-02-21 18:00:00+07:00,851.93,99.12,1,0.79,89.33
2024-02-21 20:00:00+07:00,849.5,97.13,1,0.82,88.95
2024-02-23 17:00:00+07:00,861.95,114.37,1,0.56,92.31
2024-02-23 20:00:00+07:00,855.02,113.4,1,0,100
2024-02-24 00:00:00+07:00,852.82,108.86,1,0,100
2024-02-24 02:00:00+07:00,852.93,111.45,1,0,100
2024-02-24 03:00:00+07:00,852.54,112.23,1,0,100
2024-02-24 04:00:00+07:00,852.64,112.33,1,0,100
2024-02-24 06:00:00+07:00,852.61,112.22,1,0,100
2024-02-24 07:00:00+07:00,851.28,111.46,1,0,100
2024-02-24 08:00:00+07:00,857.02,109.73,1,0.27,96.22
2024-02-24 10:00:00+07:00,859.99,115.11,1,0.3,95.8
2024-02-24 11:00:00+07:00,861.58,117.42,1,0.4,94.45
2024-02-24 13:00:00+07:00,858.2,112.92,1,0.21,97.04
2024-02-24 16:00:00+07:00,867.27,102.55,1,2.39,71.08
2024-02-24 19:00:00+07:00,860.12,106.42,1,0.91,87.81
2024-02-24 20:00:00+07:00,857.92,107.24,1,0.57,92.18
2024-02-24 21:00:00+07:00,854.72,107.29,1,0.22,96.91
2024-02-24 23:00:00+07:00,852.67,108.03,1,0,100
2024-02-25 00:00:00+07:00,853.3,107.52,1,0.07,99
2024-02-25 01:00:00+07:00,852.77,107.08,1,0.06,99.15
2024-02-25 02:00:00+07:00,854.53,111.2,1,0,100
2024-02-25 03:00:00+07:00,855.78,113.75,1,0,100
2024-02-25 04:00:00+07:00,855.83,116.76,1,0,100
2024-02-25 05:00:00+07:00,855.79,118.17,1,0,100
2024-02-25 06:00:00+07:00,852.76,119.14,1,0,100
2024-02-25 08:00:00+07:00,856.21,119.99,1,0,100
2024-02-25 12:00:00+07:00,851.74,106.67,1,0,100
2024-02-25 17:00:00+07:00,857.14,111.04,1,0.2,97.18
2024-02-25 18:00:00+07:00,855.13,112.18,1,0,100
2024-02-25 20:00:00+07:00,850.75,114.18,1,0,100
2024-02-25 22:00:00+07:00,853.56,112.15,1,0,100
2024-02-25 23:00:00+07:00,855.89,115.65,1,0,100
2024-02-26 00:00:00+07:00,852.62,111.76,1,0,100
2024-02-26 01:00:00+07:00,852.93,108.13,1,0,100
2024-02-26 02:00:00+07:00,855.61,109.29,1,0.16,97.74
2024-02-26 03:00:00+07:00,853.72,110.06,1,0,100
2024-02-26 04:00:00+07:00,855.02,110.62,1,0.02,99.71
2024-02-26 06:00:00+07:00,857.68,108.93,1,0.4,94.45
2024-02-26 07:00:00+07:00,856.36,109.5,1,0.22,96.91
2024-02-26 08:00:00+07:00,859.18,108.34,1,0.62,91.52
2024-02-26 11:00:00+07:00,871.25,103.17,1,3,65.14
2024-02-26 16:00:00+07:00,863.08,98.73,1,2.24,72.61
2024-02-26 17:00:00+07:00,858.49,99.52,1,1.48,80.94
2024-02-26 18:00:00+07:00,859.23,100.44,1,1.46,81.17
2024-02-26 19:00:00+07:00,857.33,100.35,1,1.23,83.89
2024-02-26 20:00:00+07:00,855.6,98.99,1,1.2,84.25
2024-02-26 22:00:00+07:00,857.26,98.38,1,1.48,80.94
2024-02-26 23:00:00+07:00,860.41,98.68,1,1.86,76.67
2024-02-27 00:00:00+07:00,862.08,100.52,1,1.84,76.89
2024-02-27 02:00:00+07:00,861.13,111.52,1,0.62,91.52
2024-02-27 03:00:00+07:00,861.52,115.2,1,0.47,93.51
2024-02-27 04:00:00+07:00,863.63,117.45,1,0.64,91.26
2024-02-27 05:00:00+07:00,861.52,116.84,1,0.41,94.31
2024-02-27 06:00:00+07:00,859.81,114.47,1,0.31,95.67
2024-02-27 08:00:00+07:00,861.88,109.63,1,0.85,88.57
2024-02-27 10:00:00+07:00,867.98,105.48,1,2.15,73.55
2024-02-27 11:00:00+07:00,866.43,108.88,1,1.56,80.02
2024-02-27 12:00:00+07:00,868.15,114,1,1.43,81.52
2024-02-27 13:00:00+07:00,870.65,115.11,1,1.76,77.77
2024-02-27 14:00:00+07:00,861,113.97,1,0.47,93.51
2024-02-27 20:00:00+07:00,861.21,111.91,1,0.61,91.65
2024-02-27 21:00:00+07:00,858.55,111.04,1,0.35,95.12
2024-02-27 22:00:00+07:00,859,108.99,1,0.55,92.44
2024-02-27 23:00:00+07:00,859.6,112.97,1,0.36,94.99
2024-02-28 00:00:00+07:00,858.91,109.6,1,0.49,93.24
2024-02-28 01:00:00+07:00,858.65,110.69,1,0.39,94.58
2024-02-28 02:00:00+07:00,860.96,113.23,1,0.5,93.11
2024-02-28 03:00:00+07:00,860.7,109.15,1,0.74,89.97
2024-02-28 04:00:00+07:00,858.97,110.31,1,0.45,93.77
2024-02-28 05:00:00+07:00,856.55,106.32,1,0.49,93.24
2024-02-28 06:00:00+07:00,861.44,95.3,1,2.52,69.77
2024-02-28 12:00:00+07:00,874.81,95.4,1,4.94,49.38
2024-02-28 15:00:00+07:00,859.48,108.02,1,0.68,90.74
2024-02-28 21:00:00+07:00,856.31,102.58,1,0.84,88.69
2024-02-28 22:00:00+07:00,857.74,101.72,1,1.11,85.34
2024-02-28 23:00:00+07:00,857.7,103.02,1,0.96,87.18
2024-02-29 00:00:00+07:00,857.76,105.51,1,0.71,90.35
2024-02-29 01:00:00+07:00,858.15,108.27,1,0.51,92.97
2024-02-29 02:00:00+07:00,858.33,110.59,1,0.36,94.99
2024-02-29 03:00:00+07:00,858.97,113.29,1,0.27,96.22
2024-02-29 04:00:00+07:00,857.63,111.43,1,0.23,96.77
2024-02-29 05:00:00+07:00,857.55,110.45,1,0.28,96.08
2024-02-29 06:00:00+07:00,858.7,110.59,1,0.4,94.45
2024-02-29 07:00:00+07:00,855.2,104.37,1,0.53,92.71
2024-02-29 08:00:00+07:00,852.48,101.87,1,0.52,92.84
2024-02-29 12:00:00+07:00,858.86,98.38,1,1.69,78.55
2024-02-29 13:00:00+07:00,858.53,98.6,1,1.62,79.34
2024-02-29 14:00:00+07:00,858.24,99.43,1,1.46,81.17
2024-02-29 15:00:00+07:00,856.1,100.35,1,1.08,85.7
2024-02-29 17:00:00+07:00,855.75,102.14,1,0.83,88.82
2024-02-29 19:00:00+07:00,855.93,107.04,1,0.37,94.85
2024-02-29 20:00:00+07:00,857.36,110.87,1,0.23,96.77
2024-02-29 21:00:00+07:00,856.71,110.56,1,0.19,97.32
2024-02-29 22:00:00+07:00,855.79,109.22,1,0.18,97.46
2024-02-29 23:00:00+07:00,856.04,109.82,1,0.17,97.6
2024-03-01 00:00:00+07:00,855.91,110.51,1,0.11,98.44
2024-03-01 01:00:00+07:00,855.27,112.04,1,0,100
2024-03-01 02:00:00+07:00,854.67,110.84,1,0,100
2024-03-01 03:00:00+07:00,853.41,109.64,1,0,100
2024-03-01 04:00:00+07:00,851.76,110.9,1,0,100
2024-03-01 05:00:00+07:00,852.08,113.23,1,0,100
2024-03-01 06:00:00+07:00,851.77,114.8,1,0,100
2024-03-01 08:00:00+07:00,855.88,117.51,1,0,100
2024-03-01 09:00:00+07:00,857.33,119.3,1,0,100
2024-03-01 10:00:00+07:00,862.15,119.82,1,0.41,94.31
2024-03-01 11:00:00+07:00,859.59,104.78,1,1,86.69
2024-03-01 12:00:00+07:00,861.65,99.64,1,1.9,76.23
2024-03-01 13:00:00+07:00,866.09,104.77,1,1.92,76.01
2024-03-01 14:00:00+07:00,868.88,111.09,1,1.75,77.88
2024-03-01 15:00:00+07:00,868.48,118.15,1,1.28,83.29
2024-03-01 16:00:00+07:00,868.08,118.83,1,1.2,84.25
2024-03-01 17:00:00+07:00,856.38,118.02,1,0,100
2024-03-01 18:00:00+07:00,852.38,116.75,1,0,100
2024-03-01 19:00:00+07:00,855.2,115.64,1,0,100
2024-03-01 20:00:00+07:00,854.33,111.97,1,0,100
2024-03-01 21:00:00+07:00,854.43,110.67,1,0,100
2024-03-01 22:00:00+07:00,853.08,106.89,1,0.1,98.58
2024-03-02 01:00:00+07:00,854.24,104.96,1,0.38,94.72
2024-03-02 02:00:00+07:00,855.43,109.24,1,0.15,97.88
2024-03-02 03:00:00+07:00,856.64,111.93,1,0.1,98.58
2024-03-02 05:00:00+07:00,855.66,109.44,1,0.15,97.88
2024-03-02 06:00:00+07:00,857.1,110.33,1,0.24,96.63
2024-03-02 07:00:00+07:00,857.4,114.05,1,0.07,99
2024-03-02 08:00:00+07:00,860.08,117.8,1,0.22,96.91
2024-03-02 09:00:00+07:00,862.02,119.05,1,0.41,94.31
2024-03-02 10:00:00+07:00,861.57,116.95,1,0.41,94.31
2024-03-02 11:00:00+07:00,865.11,116.07,1,0.89,88.06
2024-03-02 12:00:00+07:00,862.66,115.9,1,0.58,92.05
2024-03-02 13:00:00+07:00,865.95,108,1,1.57,79.91
2024-03-02 14:00:00+07:00,866.35,106.94,1,1.73,78.1
2024-03-02 15:00:00+07:00,866.51,108.07,1,1.65,79
2024-03-02 16:00:00+07:00,863.36,108.6,1,1.14,84.97
2024-03-02 17:00:00+07:00,862.04,109.33,1,0.9,87.94
2024-03-02 18:00:00+07:00,858.78,110.62,1,0.41,94.31
2024-03-02 21:00:00+07:00,855.3,108.01,1,0.22,96.91
2024-03-02 22:00:00+07:00,855.48,109.13,1,0.16,97.74
2024-03-02 23:00:00+07:00,855.97,108.78,1,0.23,96.77
2024-03-03 01:00:00+07:00,857.13,108.7,1,0.36,94.99
2024-03-03 02:00:00+07:00,856.6,110.63,1,0.17,97.6
